@relation train

@attribute employee_id numeric
@attribute department {'Sales  Marketing',Operations,Technology,Analytics,RD,Procurement,Finance,HR,Legal}
@attribute region {region_7,region_22,region_19,region_23,region_26,region_2,region_20,region_34,region_1,region_4,region_29,region_31,region_15,region_14,region_11,region_5,region_28,region_17,region_13,region_16,region_25,region_10,region_27,region_30,region_12,region_21,region_8,region_32,region_6,region_33,region_24,region_3,region_9,region_18}
@attribute education {'Masters  above',Bachelors,'Below Secondary'}
@attribute gender {f,m}
@attribute recruitment_channel {sourcing,other,referred}
@attribute no_of_trainings numeric
@attribute age numeric
@attribute previous_year_rating numeric
@attribute length_of_service numeric
@attribute 'KPIs_met >80\%' numeric
@attribute awards_won? numeric
@attribute avg_training_score numeric
@attribute is_promoted numeric
@attribute Class {yes,No}

@data
32208,Procurement,region_28,'Masters  above',f,sourcing,1,31,3,3,0,0,66,0,yes
13027,Technology,region_10,'Masters  above',m,other,1,30,4,4,0,0,82,0,yes
75823,'Sales  Marketing',region_22,Bachelors,m,sourcing,2,25,1,3,0,0,47,0,yes
71963,Operations,region_31,Bachelors,m,sourcing,1,29,4,4,0,0,56,0,yes
48394,'Sales  Marketing',region_2,'Masters  above',f,other,1,59,1,4,1,0,54,0,yes
41500,Procurement,region_4,Bachelors,f,sourcing,1,44,5,16,1,0,70,0,yes
23810,Procurement,region_2,'Masters  above',f,other,1,30,3,6,0,0,75,0,yes
52234,Operations,region_15,Bachelors,f,other,1,30,4,8,1,0,62,1,No
8328,'Sales  Marketing',region_20,Bachelors,m,sourcing,1,30,5,4,1,0,47,0,yes
43864,Finance,region_22,Bachelors,f,other,1,27,3,3,1,0,62,0,yes
30764,Legal,region_22,Bachelors,m,other,1,27,?,1,1,0,61,0,yes
7634,Procurement,region_2,Bachelors,m,other,1,40,1,9,0,0,70,0,yes
7100,Analytics,region_6,Bachelors,f,other,1,32,4,4,0,0,85,0,yes
70498,Technology,region_5,'Masters  above',m,other,1,45,3,6,0,0,80,0,yes
47635,'Sales  Marketing',region_4,'Masters  above',m,other,1,44,3,15,0,0,53,0,yes
66161,'Sales  Marketing',region_27,Bachelors,m,other,1,27,?,1,0,0,51,0,yes
43026,Procurement,region_7,Bachelors,m,sourcing,2,25,3,2,0,0,73,0,yes
17141,Operations,region_23,Bachelors,m,sourcing,1,37,1,5,1,0,58,1,No
44864,'Sales  Marketing',region_7,Bachelors,f,other,1,27,5,3,1,0,47,0,yes
65658,Operations,region_15,Bachelors,m,other,2,27,3,4,0,0,61,0,yes
22976,Legal,region_32,Bachelors,m,other,1,30,1,2,0,0,56,0,yes
67637,Procurement,region_17,Bachelors,f,sourcing,1,33,5,8,0,0,80,1,No
43851,Legal,region_16,Bachelors,m,other,1,42,3,5,0,0,56,0,yes
55603,Procurement,region_26,'Masters  above',f,other,1,37,3,10,0,0,67,0,yes
20026,Procurement,region_2,Bachelors,m,sourcing,1,30,5,3,1,0,68,0,yes
73570,Procurement,region_2,'Masters  above',f,other,1,39,5,11,1,0,68,1,No
34953,Analytics,region_22,'Masters  above',m,other,1,42,3,9,0,0,82,0,yes
9936,Technology,region_2,Bachelors,m,sourcing,1,35,1,8,0,0,80,0,yes
2430,Operations,region_10,Bachelors,m,sourcing,1,35,3,5,1,0,59,0,yes
61889,Analytics,region_7,Bachelors,m,sourcing,2,48,3,6,0,0,81,0,yes
10561,Analytics,region_31,Bachelors,m,other,1,31,5,3,0,0,84,0,yes
40630,'Sales  Marketing',region_28,Bachelors,m,other,1,27,1,2,0,0,52,0,yes
60751,Procurement,region_2,Bachelors,f,sourcing,1,47,3,10,0,0,71,0,yes
22792,Operations,region_10,'Masters  above',f,other,1,33,4,5,0,0,53,0,yes
39719,Procurement,region_2,Bachelors,f,sourcing,2,36,5,2,0,0,70,0,yes
47283,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,29,3,5,1,0,49,0,yes
48829,'Sales  Marketing',region_22,Bachelors,m,other,1,30,3,3,1,0,53,0,yes
3775,Analytics,region_15,Bachelors,m,sourcing,1,36,4,3,1,0,87,0,yes
63317,Operations,region_2,Bachelors,f,other,1,39,5,9,1,0,58,0,yes
45468,Finance,region_2,Bachelors,f,other,1,41,5,10,1,0,53,0,yes
20752,Operations,region_13,Bachelors,m,other,1,31,4,2,1,0,59,0,yes
61140,'Sales  Marketing',region_19,Bachelors,f,sourcing,1,37,4,4,0,0,44,0,yes
19611,Operations,region_2,'Masters  above',m,other,1,34,3,10,0,0,60,0,yes
7897,Operations,region_17,Bachelors,m,other,2,33,3,3,0,0,60,0,yes
22555,'Sales  Marketing',region_31,Bachelors,f,other,1,33,3,9,0,0,48,0,yes
24808,Procurement,region_13,Bachelors,f,sourcing,3,27,4,3,0,0,68,0,yes
46567,Operations,region_22,Bachelors,m,referred,1,30,?,1,1,0,53,0,yes
56354,Operations,region_22,Bachelors,f,sourcing,1,42,4,12,1,0,58,0,yes
73306,Procurement,region_2,Bachelors,m,sourcing,1,49,3,19,0,0,72,0,yes
56750,Procurement,region_11,Bachelors,m,sourcing,2,33,2,4,1,0,67,0,yes
58619,Operations,region_7,Bachelors,m,other,1,27,4,2,0,0,57,0,yes
42172,Operations,region_27,Bachelors,m,other,2,29,5,5,1,0,58,0,yes
64864,'Sales  Marketing',region_31,Bachelors,m,sourcing,1,26,4,4,0,0,57,1,No
46144,Analytics,region_27,Bachelors,m,sourcing,1,33,4,5,0,0,86,0,yes
68987,Procurement,region_29,'Masters  above',m,sourcing,1,37,4,8,0,0,68,0,yes
61936,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,34,5,3,1,0,49,0,yes
13885,Procurement,region_2,'Masters  above',f,other,1,57,4,7,0,0,67,0,yes
74218,Operations,region_14,Bachelors,m,other,1,42,3,3,0,0,64,0,yes
8591,Operations,region_4,Bachelors,f,other,2,34,5,9,0,0,58,0,yes
8473,Operations,region_20,'Masters  above',m,sourcing,1,42,5,15,1,0,56,0,yes
72835,'Sales  Marketing',region_2,'Masters  above',f,sourcing,1,60,4,4,0,0,47,0,yes
57154,Operations,region_21,Bachelors,m,other,1,36,3,4,0,0,60,0,yes
68603,'Sales  Marketing',region_4,Bachelors,f,other,1,34,3,10,0,0,48,0,yes
4403,Operations,region_32,Bachelors,f,sourcing,1,37,3,3,1,0,62,0,yes
49547,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,32,3,6,0,0,66,1,No
36510,Procurement,region_2,'Masters  above',m,other,2,53,3,3,0,0,70,0,yes
74919,Finance,region_7,Bachelors,f,other,1,27,4,5,0,0,61,0,yes
26175,Technology,region_22,Bachelors,m,other,2,27,5,5,1,0,74,0,yes
10948,Technology,region_20,Bachelors,m,sourcing,1,27,3,2,1,0,79,0,yes
48059,'Sales  Marketing',region_2,'Masters  above',f,sourcing,1,44,3,4,0,0,50,0,yes
75124,Operations,region_16,Bachelors,m,sourcing,2,34,5,10,0,0,64,0,yes
53010,Procurement,region_10,'Masters  above',m,other,1,37,5,8,1,0,74,0,yes
51586,Operations,region_7,Bachelors,f,other,1,39,2,6,1,0,57,0,yes
36586,Technology,region_22,'Below Secondary',m,other,1,22,?,1,0,0,80,0,yes
22380,'Sales  Marketing',region_30,Bachelors,m,sourcing,1,35,5,7,0,0,52,0,yes
58242,Analytics,region_11,Bachelors,m,sourcing,3,30,3,6,0,0,81,0,yes
73102,'Sales  Marketing',region_2,Bachelors,m,other,1,38,5,11,1,0,58,1,No
52211,'Sales  Marketing',region_5,Bachelors,m,other,1,36,4,3,0,0,54,0,yes
9187,Operations,region_2,Bachelors,m,other,1,32,1,5,0,0,60,0,yes
77687,'Sales  Marketing',region_3,Bachelors,m,other,1,34,5,6,1,0,52,0,yes
37105,'Sales  Marketing',region_27,?,m,other,1,29,1,5,0,0,49,0,yes
45346,'Sales  Marketing',region_6,Bachelors,f,other,1,32,5,9,0,0,45,0,yes
77307,Operations,region_2,Bachelors,f,sourcing,1,33,3,6,1,0,62,0,yes
32189,Operations,region_15,'Masters  above',f,other,1,55,4,5,0,0,62,0,yes
53085,Procurement,region_17,Bachelors,f,sourcing,1,43,4,4,1,0,76,0,yes
46185,Operations,region_30,Bachelors,f,sourcing,1,34,3,4,0,0,57,0,yes
78086,'Sales  Marketing',region_13,?,m,other,1,26,3,3,0,0,51,0,yes
33343,Procurement,region_2,Bachelors,m,sourcing,1,34,4,2,1,0,67,0,yes
48530,'Sales  Marketing',region_6,Bachelors,m,sourcing,1,27,2,4,0,0,55,0,yes
14631,Analytics,region_31,Bachelors,m,sourcing,1,28,4,2,0,0,82,0,yes
47025,Operations,region_2,'Masters  above',m,sourcing,1,60,5,9,1,0,61,0,yes
16498,'Sales  Marketing',region_31,Bachelors,m,other,2,42,3,7,0,0,49,0,yes
15827,Technology,region_2,Bachelors,f,other,1,37,3,5,0,0,82,0,yes
28835,Procurement,region_13,'Masters  above',m,other,1,36,5,10,1,0,69,1,No
65335,'Sales  Marketing',region_28,'Masters  above',m,sourcing,1,40,3,3,0,0,50,0,yes
32484,Technology,region_2,Bachelors,f,other,1,29,5,4,0,0,83,0,yes
27635,Operations,region_15,Bachelors,m,other,1,39,3,2,0,0,74,1,No
62519,Technology,region_13,'Masters  above',f,other,1,37,1,9,0,0,84,0,yes
23455,Operations,region_7,'Below Secondary',m,sourcing,2,24,4,2,1,0,63,0,yes
44695,'Sales  Marketing',region_32,?,m,sourcing,1,27,?,1,0,0,56,0,yes
49732,RD,region_2,'Masters  above',m,sourcing,2,34,3,4,0,0,81,0,yes
11578,Technology,region_4,'Masters  above',f,other,1,43,3,6,0,0,77,0,yes
5643,Procurement,region_16,'Masters  above',f,sourcing,2,38,3,10,0,0,69,0,yes
72698,Operations,region_7,'Masters  above',m,sourcing,1,34,3,8,1,1,86,1,No
42989,Operations,region_22,'Masters  above',f,sourcing,1,60,5,11,1,0,59,0,yes
26575,'Sales  Marketing',region_26,?,m,other,1,29,1,2,0,0,52,0,yes
67518,'Sales  Marketing',region_27,Bachelors,m,sourcing,2,41,4,5,0,0,50,0,yes
7202,Procurement,region_11,Bachelors,m,other,1,31,5,2,0,0,80,1,No
331,HR,region_25,Bachelors,m,sourcing,2,28,4,5,0,0,49,0,yes
8969,Legal,region_2,Bachelors,m,sourcing,1,25,3,3,0,0,59,0,yes
3729,Technology,region_7,Bachelors,f,sourcing,1,38,3,2,1,0,86,0,yes
14334,Analytics,region_29,Bachelors,m,other,1,32,4,7,0,0,85,0,yes
20515,Procurement,region_22,'Below Secondary',m,other,3,24,3,2,0,0,75,0,yes
51500,Technology,region_13,Bachelors,f,sourcing,1,27,3,2,0,0,81,0,yes
69416,'Sales  Marketing',region_2,Bachelors,f,other,2,32,1,2,0,0,53,0,yes
17417,HR,region_2,Bachelors,f,other,1,39,5,10,1,0,40,0,yes
33830,Operations,region_8,Bachelors,m,other,1,31,1,7,0,0,63,0,yes
2116,HR,region_32,?,f,other,1,27,3,3,0,0,47,0,yes
17857,Legal,region_22,Bachelors,m,sourcing,1,37,3,6,1,0,64,0,yes
57358,Procurement,region_2,'Masters  above',m,sourcing,1,48,2,17,0,0,82,1,No
18129,Procurement,region_4,Bachelors,f,sourcing,1,30,4,4,0,0,66,0,yes
4442,'Sales  Marketing',region_29,Bachelors,f,other,1,32,?,1,1,0,50,1,No
17466,'Sales  Marketing',region_3,'Masters  above',m,other,1,40,1,4,0,0,48,0,yes
66622,Operations,region_31,Bachelors,m,other,1,26,?,1,0,0,62,0,yes
32090,Technology,region_22,Bachelors,m,other,1,27,?,1,0,0,84,0,yes
64966,Technology,region_2,Bachelors,m,other,1,27,2,4,0,0,82,0,yes
53401,Procurement,region_26,Bachelors,f,sourcing,1,40,5,2,1,0,72,0,yes
22959,Finance,region_7,Bachelors,m,sourcing,1,29,3,3,0,0,57,0,yes
59378,Procurement,region_23,Bachelors,f,sourcing,1,31,5,6,1,0,67,0,yes
45770,'Sales  Marketing',region_10,Bachelors,m,other,1,30,2,3,0,0,47,0,yes
35781,HR,region_13,Bachelors,m,other,1,39,3,11,0,0,49,0,yes
48029,Operations,region_2,?,f,other,1,30,3,2,0,0,59,0,yes
56425,Operations,region_26,'Masters  above',m,sourcing,1,48,5,6,1,0,62,0,yes
58111,Procurement,region_5,'Masters  above',m,other,1,49,4,8,1,0,73,0,yes
63679,'Sales  Marketing',region_33,Bachelors,m,other,1,41,3,13,0,0,51,0,yes
29636,Operations,region_27,Bachelors,m,other,1,29,5,3,1,0,55,1,No
78183,Technology,region_22,Bachelors,f,sourcing,1,28,3,6,0,0,79,0,yes
29264,Operations,region_7,Bachelors,m,sourcing,1,34,4,9,0,0,61,0,yes
1272,Procurement,region_4,'Masters  above',m,other,1,39,3,9,0,0,67,0,yes
57745,Operations,region_32,Bachelors,f,other,1,35,2,7,1,0,62,0,yes
3554,RD,region_13,Bachelors,m,sourcing,1,37,3,7,1,0,87,0,yes
16439,'Sales  Marketing',region_7,Bachelors,m,other,1,33,5,6,0,0,47,0,yes
72595,Operations,region_15,Bachelors,m,other,1,23,3,2,0,0,58,0,yes
77424,Procurement,region_5,Bachelors,m,other,1,35,4,5,0,0,73,0,yes
78056,'Sales  Marketing',region_2,?,m,sourcing,1,38,3,5,0,0,50,0,yes
55739,Operations,region_29,Bachelors,m,other,1,30,5,5,1,0,55,0,yes
35543,Procurement,region_14,Bachelors,f,sourcing,1,34,1,7,0,0,68,0,yes
33223,Finance,region_32,Bachelors,m,sourcing,1,33,4,9,0,0,56,0,yes
32735,Technology,region_22,Bachelors,m,other,1,28,4,4,1,0,78,0,yes
40723,Procurement,region_2,'Masters  above',m,sourcing,1,36,4,5,0,0,67,0,yes
61016,'Sales  Marketing',region_15,Bachelors,m,sourcing,2,32,1,10,0,0,51,0,yes
48494,HR,region_2,Bachelors,f,referred,1,27,?,1,0,0,51,0,yes
71360,Technology,region_25,Bachelors,m,other,1,28,3,2,0,0,78,0,yes
24192,'Sales  Marketing',region_1,Bachelors,m,sourcing,3,29,4,5,0,0,50,0,yes
15413,Procurement,region_2,'Masters  above',f,sourcing,1,48,4,18,0,1,85,1,No
42002,Technology,region_2,Bachelors,f,sourcing,1,38,5,9,1,0,78,0,yes
6779,'Sales  Marketing',region_13,'Masters  above',m,other,1,56,4,6,0,0,47,0,yes
58860,'Sales  Marketing',region_26,'Masters  above',m,other,1,33,4,4,1,0,47,0,yes
70,'Sales  Marketing',region_27,Bachelors,m,sourcing,1,33,1,6,0,0,50,0,yes
19477,Analytics,region_22,?,m,sourcing,1,25,3,4,1,0,86,0,yes
75328,'Sales  Marketing',region_24,Bachelors,m,sourcing,1,25,3,2,0,0,47,0,yes
81,Operations,region_4,'Masters  above',m,sourcing,1,32,5,6,0,0,58,0,yes
48773,Finance,region_26,Bachelors,m,sourcing,1,28,3,4,0,0,56,0,yes
16099,Technology,region_27,Bachelors,m,other,2,37,3,9,0,0,79,0,yes
56742,Operations,region_8,Bachelors,m,sourcing,1,28,3,3,0,0,56,0,yes
42228,'Sales  Marketing',region_22,Bachelors,m,sourcing,2,34,4,7,0,0,51,0,yes
58349,Technology,region_25,Bachelors,f,sourcing,1,28,?,1,0,0,80,0,yes
31609,Legal,region_27,Bachelors,m,other,1,31,3,2,1,1,55,0,yes
34035,Technology,region_2,'Masters  above',m,sourcing,2,48,3,13,0,0,78,0,yes
36726,Analytics,region_28,'Masters  above',m,other,2,34,1,5,0,0,85,0,yes
3425,HR,region_2,Bachelors,f,other,1,46,3,17,0,0,47,0,yes
36348,'Sales  Marketing',region_9,Bachelors,m,sourcing,1,30,1,7,0,0,50,0,yes
2530,Finance,region_31,Bachelors,m,other,1,29,3,6,0,0,57,0,yes
57202,Finance,region_25,Bachelors,m,sourcing,2,30,5,4,1,0,57,0,yes
73889,RD,region_15,'Masters  above',m,other,1,34,5,3,1,0,85,0,yes
33056,Operations,region_4,'Masters  above',m,sourcing,1,36,3,9,1,0,60,0,yes
6193,Operations,region_7,'Masters  above',m,sourcing,1,43,5,7,1,0,60,0,yes
55122,'Sales  Marketing',region_2,Bachelors,m,other,1,52,1,4,0,0,55,0,yes
26875,Operations,region_19,Bachelors,m,other,3,32,4,4,1,0,54,0,yes
71123,Analytics,region_29,Bachelors,m,sourcing,1,32,3,5,0,0,84,0,yes
51088,'Sales  Marketing',region_2,'Masters  above',f,other,1,39,4,9,1,0,46,0,yes
10198,Technology,region_2,Bachelors,f,other,1,25,?,1,1,1,78,0,yes
32932,'Sales  Marketing',region_19,Bachelors,m,other,1,31,4,6,0,0,47,0,yes
75396,Operations,region_21,Bachelors,m,other,2,30,5,7,1,0,59,0,yes
38162,Operations,region_34,Bachelors,m,sourcing,1,25,5,2,0,0,57,0,yes
35971,'Sales  Marketing',region_7,?,m,sourcing,1,30,1,3,0,0,51,0,yes
32570,'Sales  Marketing',region_24,Bachelors,m,other,1,39,3,3,1,0,53,0,yes
1373,'Sales  Marketing',region_2,Bachelors,m,sourcing,3,33,?,1,0,0,47,0,yes
73610,Analytics,region_29,Bachelors,m,sourcing,1,30,1,5,1,0,82,0,yes
3586,Procurement,region_13,'Masters  above',m,other,1,44,3,4,1,0,67,0,yes
46371,RD,region_2,Bachelors,f,other,1,25,3,2,0,0,91,0,yes
6324,'Sales  Marketing',region_2,Bachelors,f,other,1,26,2,3,0,0,53,0,yes
62392,'Sales  Marketing',region_20,Bachelors,m,other,2,34,5,4,1,0,47,0,yes
56561,'Sales  Marketing',region_30,Bachelors,f,other,1,29,?,1,0,0,54,0,yes
21179,'Sales  Marketing',region_15,Bachelors,f,sourcing,3,30,3,6,1,0,42,0,yes
45986,Finance,region_26,Bachelors,m,other,1,28,5,2,1,0,59,0,yes
42453,Analytics,region_11,Bachelors,m,other,1,34,3,5,0,0,88,0,yes
56186,Procurement,region_29,Bachelors,f,sourcing,1,32,1,6,0,0,69,0,yes
74419,Operations,region_7,Bachelors,m,other,1,24,3,3,0,0,64,0,yes
41614,'Sales  Marketing',region_6,Bachelors,m,other,1,30,3,3,0,0,44,0,yes
57101,'Sales  Marketing',region_7,'Masters  above',f,sourcing,1,33,4,5,0,0,49,0,yes
31491,Operations,region_4,Bachelors,m,sourcing,1,32,5,6,1,0,60,0,yes
73797,'Sales  Marketing',region_28,'Masters  above',m,sourcing,1,39,4,8,1,0,47,0,yes
33944,'Sales  Marketing',region_2,Bachelors,f,other,1,36,3,9,1,0,56,1,No
32506,Operations,region_22,'Masters  above',m,sourcing,1,60,3,15,0,0,58,0,yes
15162,Operations,region_26,Bachelors,m,sourcing,1,29,2,4,1,0,57,0,yes
52585,'Sales  Marketing',region_11,Bachelors,m,other,2,26,3,3,0,0,46,0,yes
56590,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,33,3,5,1,0,47,1,No
61716,Operations,region_31,'Masters  above',m,sourcing,1,36,4,3,1,0,57,0,yes
23219,Operations,region_15,'Masters  above',m,sourcing,1,51,3,15,0,0,56,0,yes
6744,Technology,region_27,Bachelors,m,other,1,26,1,5,0,0,78,0,yes
21311,Operations,region_2,Bachelors,m,sourcing,3,35,3,7,0,0,61,0,yes
39152,Operations,region_2,'Below Secondary',f,sourcing,2,24,3,2,1,0,63,1,No
47316,Operations,region_22,'Masters  above',m,other,1,36,4,2,1,0,61,0,yes
32293,Technology,region_5,Bachelors,f,sourcing,1,27,4,2,0,0,81,1,No
7540,HR,region_13,Bachelors,f,sourcing,1,37,3,3,0,0,44,0,yes
55245,Operations,region_23,'Masters  above',m,other,1,36,3,8,0,0,55,0,yes
40757,Operations,region_15,Bachelors,m,sourcing,1,40,3,5,0,0,52,0,yes
50377,'Sales  Marketing',region_31,?,m,other,1,35,4,7,0,0,49,0,yes
44851,Procurement,region_23,'Masters  above',m,other,1,32,5,4,1,0,72,0,yes
66828,'Sales  Marketing',region_22,'Masters  above',m,other,2,31,4,6,1,0,49,0,yes
9110,'Sales  Marketing',region_2,Bachelors,m,other,1,22,?,1,0,0,50,0,yes
62995,Technology,region_22,Bachelors,f,other,1,29,5,4,1,1,78,1,No
52174,Technology,region_16,Bachelors,f,sourcing,1,37,5,4,1,0,81,0,yes
48452,'Sales  Marketing',region_34,Bachelors,m,other,1,35,1,6,0,0,54,0,yes
71400,Finance,region_26,Bachelors,f,sourcing,1,29,4,3,1,0,58,0,yes
55126,Technology,region_11,Bachelors,m,sourcing,1,31,3,2,0,0,80,0,yes
8844,Operations,region_7,Bachelors,m,other,1,28,?,1,0,0,62,0,yes
20124,Operations,region_26,'Masters  above',m,other,1,35,5,8,1,0,58,0,yes
54038,'Sales  Marketing',region_25,'Masters  above',m,other,1,46,4,3,1,1,47,1,No
36316,Technology,region_1,Bachelors,f,sourcing,1,28,5,5,1,0,75,0,yes
31779,Technology,region_6,Bachelors,f,other,1,30,3,9,1,0,78,0,yes
54177,Technology,region_7,'Below Secondary',m,sourcing,1,24,3,3,1,0,78,1,No
41954,Operations,region_7,Bachelors,m,sourcing,1,27,1,3,0,0,61,0,yes
75618,Finance,region_2,Bachelors,f,sourcing,2,27,1,4,0,0,63,0,yes
51556,HR,region_2,Bachelors,m,sourcing,1,54,1,18,0,0,52,0,yes
44476,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,32,5,9,1,0,49,0,yes
26467,Procurement,region_19,Bachelors,m,other,1,32,5,7,0,0,67,0,yes
31145,Operations,region_23,'Masters  above',m,sourcing,1,42,3,7,0,0,58,0,yes
14978,'Sales  Marketing',region_2,Bachelors,f,other,1,38,4,7,0,0,48,0,yes
12412,HR,region_31,Bachelors,f,sourcing,1,28,?,1,0,0,50,0,yes
55891,'Sales  Marketing',region_28,Bachelors,m,other,1,30,3,5,1,0,52,0,yes
52031,Operations,region_22,?,m,other,1,28,4,3,1,0,64,0,yes
34354,'Sales  Marketing',region_27,'Masters  above',m,other,1,41,1,5,0,0,56,0,yes
37331,HR,region_27,Bachelors,m,other,1,27,4,3,0,0,50,0,yes
66465,'Sales  Marketing',region_26,Bachelors,f,other,1,27,?,1,1,0,41,0,yes
39195,Procurement,region_15,'Masters  above',f,other,1,34,3,7,0,0,68,0,yes
13095,'Sales  Marketing',region_6,Bachelors,m,sourcing,2,28,1,2,0,0,50,0,yes
39252,Procurement,region_13,Bachelors,m,sourcing,1,31,?,1,1,0,70,1,No
72793,Operations,region_22,Bachelors,m,other,1,41,3,2,0,0,70,1,No
36025,Procurement,region_2,Bachelors,m,other,1,53,4,26,0,0,71,0,yes
58816,'Sales  Marketing',region_31,Bachelors,m,other,1,32,4,7,0,0,47,0,yes
9995,'Sales  Marketing',region_25,Bachelors,m,other,1,26,3,4,1,0,50,1,No
25100,Analytics,region_2,'Masters  above',m,sourcing,2,42,3,3,0,0,85,0,yes
74513,Analytics,region_9,Bachelors,m,other,1,26,?,1,0,0,81,0,yes
42455,'Sales  Marketing',region_2,Bachelors,f,other,2,55,1,13,1,0,52,0,yes
40328,Procurement,region_7,Bachelors,m,other,1,33,5,2,1,0,71,0,yes
69970,Procurement,region_23,'Masters  above',f,other,1,35,2,4,0,0,64,0,yes
25300,Operations,region_22,Bachelors,f,sourcing,1,27,?,1,0,0,59,0,yes
74275,Operations,region_31,'Masters  above',m,sourcing,1,47,5,9,0,0,58,0,yes
70126,Legal,region_13,Bachelors,m,other,1,36,3,8,1,0,58,0,yes
77111,Analytics,region_7,Bachelors,m,other,1,33,4,6,1,0,82,1,No
74115,Operations,region_15,'Masters  above',f,sourcing,1,42,3,7,0,0,64,0,yes
43289,Operations,region_7,Bachelors,m,other,1,28,5,2,1,0,58,1,No
55012,Analytics,region_13,Bachelors,m,other,1,41,5,4,0,0,86,0,yes
6745,Analytics,region_13,Bachelors,m,sourcing,2,33,4,9,0,0,86,0,yes
13804,Procurement,region_2,Bachelors,f,referred,1,32,4,3,1,0,68,1,No
17929,Analytics,region_26,Bachelors,m,other,1,31,?,1,1,0,82,0,yes
19316,'Sales  Marketing',region_18,Bachelors,m,other,1,26,3,2,0,0,52,0,yes
76162,Procurement,region_8,'Masters  above',f,other,1,35,5,8,0,0,74,0,yes
28206,'Sales  Marketing',region_29,Bachelors,f,sourcing,3,27,2,1,0,0,48,0,yes
5414,'Sales  Marketing',region_26,Bachelors,m,sourcing,1,27,5,2,0,0,48,0,yes
42831,'Sales  Marketing',region_20,Bachelors,m,sourcing,1,28,3,2,0,0,46,0,yes
51873,RD,region_13,'Masters  above',m,other,1,35,3,7,0,0,86,0,yes
59119,'Sales  Marketing',region_22,'Masters  above',f,sourcing,1,34,4,8,0,0,48,0,yes
50184,Operations,region_13,Bachelors,m,other,1,24,?,1,0,0,62,0,yes
52039,Analytics,region_32,Bachelors,m,other,1,26,?,1,0,0,86,0,yes
21488,Technology,region_2,'Below Secondary',m,other,1,22,1,2,0,0,81,0,yes
17942,Operations,region_4,'Masters  above',f,other,1,31,3,6,0,0,62,0,yes
48063,HR,region_7,Bachelors,f,other,1,27,5,3,1,0,53,0,yes
4487,Analytics,region_20,Bachelors,m,other,1,27,2,2,0,0,83,0,yes
12339,'Sales  Marketing',region_32,Bachelors,m,other,1,28,5,2,1,0,51,0,yes
58511,Technology,region_5,Bachelors,f,other,1,36,2,9,0,0,78,0,yes
68262,Technology,region_23,Bachelors,m,other,1,40,1,7,1,1,82,0,yes
56145,Operations,region_32,Bachelors,f,sourcing,1,36,5,6,1,1,59,0,yes
52416,'Sales  Marketing',region_28,Bachelors,m,other,2,26,3,2,0,0,48,0,yes
51116,Technology,region_27,Bachelors,f,sourcing,2,31,2,7,0,0,74,0,yes
73868,Procurement,region_22,Bachelors,m,other,4,29,3,2,0,0,66,0,yes
12028,'Sales  Marketing',region_2,?,m,other,1,26,1,4,0,0,49,0,yes
54079,Analytics,region_31,Bachelors,m,sourcing,1,27,5,3,1,0,85,1,No
47351,Procurement,region_2,'Masters  above',m,sourcing,1,49,2,17,0,0,76,0,yes
8627,'Sales  Marketing',region_28,'Masters  above',f,other,2,32,3,9,0,0,53,0,yes
60709,HR,region_2,Bachelors,m,other,1,35,2,8,0,0,51,0,yes
70838,RD,region_2,Bachelors,m,sourcing,1,43,3,13,0,0,82,0,yes
67516,Procurement,region_2,'Masters  above',m,sourcing,1,56,2,15,0,0,69,0,yes
41989,'Sales  Marketing',region_31,?,m,other,1,34,5,2,0,0,46,0,yes
15885,HR,region_4,Bachelors,m,other,2,27,?,1,0,0,48,0,yes
44233,Analytics,region_22,Bachelors,m,sourcing,2,43,3,5,0,0,84,0,yes
37769,'Sales  Marketing',region_4,'Masters  above',m,sourcing,1,37,3,2,1,0,45,0,yes
11519,Finance,region_7,Bachelors,m,other,1,32,5,9,1,0,57,0,yes
10427,'Sales  Marketing',region_7,Bachelors,f,other,1,26,1,3,0,0,46,0,yes
535,Operations,region_7,Bachelors,f,other,2,38,4,10,0,0,58,0,yes
7548,'Sales  Marketing',region_19,Bachelors,m,other,1,53,3,22,0,0,51,0,yes
63865,Operations,region_19,'Masters  above',m,other,1,46,3,19,0,0,61,0,yes
69434,'Sales  Marketing',region_7,?,m,sourcing,1,34,2,8,0,0,47,0,yes
73912,Technology,region_31,'Masters  above',f,sourcing,1,33,2,5,1,0,78,0,yes
29318,Operations,region_22,'Masters  above',m,other,1,47,5,12,1,0,60,0,yes
58553,Operations,region_7,'Masters  above',m,sourcing,1,38,3,4,0,0,64,0,yes
60718,'Sales  Marketing',region_2,Bachelors,m,sourcing,1,24,5,2,0,0,51,0,yes
